,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,NPDES_ID,YEARQTR,HLRNC,NUME90Q,NUMCVDT,NUMSVCD,NUMPSCH
2550,FLORIDA CANCER CENTER EXPANSION,29.64252,-81.69351,http://echo.epa.gov/detailed-facility-report?fid=110032784039,FLR10DR64,20124,U,0,0,0,0
2551,BRAZEAL AUTOMOTIVE REPAIR SHOP,29.40075,-82.20944399999998,http://echo.epa.gov/detailed-facility-report?fid=110037467470,FLR10HJ56,20134,U,0,0,0,0
2552,BRAZEAL AUTOMOTIVE REPAIR SHOP,29.40075,-82.20944399999998,http://echo.epa.gov/detailed-facility-report?fid=110037467470,FLR10HJ56,20141,U,0,0,0,0
2553,METROWEST BLVD EXTENSION,28.523889,-81.438056,http://echo.epa.gov/detailed-facility-report?fid=110009091240,FLR10J849,20123,U,0,0,0,0
2554,CITY OF ORLANDO WATER CONSERV 2 POND 1A STORMWATER OUTFALL,28.50474,-81.45091,http://echo.epa.gov/detailed-facility-report?fid=110043740333,FLR10KM36,20172,U,0,0,0,0
2555,CITY OF ORLANDO WATER CONSERV 2 POND 1A STORMWATER OUTFALL,28.50474,-81.45091,http://echo.epa.gov/detailed-facility-report?fid=110043740333,FLR10KM36,20173,U,0,0,0,0
2556,FAMILY DOLLAR @ 2806 REID ST,29.656327,-81.65966800000002,http://echo.epa.gov/detailed-facility-report?fid=110046338110,FLR10LO38,20174,U,0,0,0,0
2557,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLR10NU02,20201,U,0,0,0,0
2558,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLR10NU02,20202,U,0,0,0,0
2559,COLLINS COVE SENIOR APARTMENTS,30.199690000000004,-81.71932,http://echo.epa.gov/detailed-facility-report?fid=110020524422,FLR10P608,20123,U,0,0,0,0
2560,FAMU COLLEGE OF LAW,28.54477,-81.3836,http://echo.epa.gov/detailed-facility-report?fid=110020530987,FLR10P771,20123,U,0,0,0,0
2561,ST. JAMES PLACE,30.413035999999998,-81.775164,http://echo.epa.gov/detailed-facility-report?fid=110064753333,FLR10PH67,20172,U,0,0,0,0
2562,KERR OAKS,29.333333000000003,-81.785,http://echo.epa.gov/detailed-facility-report?fid=110020553042,FLR10R080,20123,U,0,0,0,0
2563,UCF DOWNTOWN,28.5471,-81.3861,http://echo.epa.gov/detailed-facility-report?fid=110070162811,FLR10RN17,20201,U,0,0,0,0
2564,SR 10-MCDUFF-STOCKTON RD IMPROVEMENT,30.3239,-81.7549,http://echo.epa.gov/detailed-facility-report?fid=110064760432,FLR20AD88,20174,U,0,0,0,0
2565,SR 10-MCDUFF-STOCKTON RD IMPROVEMENT,30.3239,-81.7549,http://echo.epa.gov/detailed-facility-report?fid=110064760432,FLR20AD88,20181,U,0,0,0,0
2566,FAMILY DOLLAR,28.54242,-81.44649,http://echo.epa.gov/detailed-facility-report?fid=110070552697,FLR20CW15,20201,U,0,0,0,0
2567,FAMILY DOLLAR,28.54242,-81.44649,http://echo.epa.gov/detailed-facility-report?fid=110070552697,FLR20CW15,20202,U,0,0,0,0
2568,"ABF FREIGHT SYSTEM, INC",28.576381,-81.422472,http://echo.epa.gov/detailed-facility-report?fid=110070073733,FLRNEF464,20192, ,0,0,1,0
2569,"ABF FREIGHT SYSTEM, INC",28.576381,-81.422472,http://echo.epa.gov/detailed-facility-report?fid=110070073733,FLRNEF464,20193,U,0,0,0,0
2570,"ABF FREIGHT SYSTEM, INC",28.576381,-81.422472,http://echo.epa.gov/detailed-facility-report?fid=110070073733,FLRNEF464,20194,U,0,0,0,0
2571,GATE #1221,30.289153999999996,-81.631677,http://echo.epa.gov/detailed-facility-report?fid=110057187002,FLG070997,20182,U,0,0,0,0
2572,GATE #1221,30.289153999999996,-81.631677,http://echo.epa.gov/detailed-facility-report?fid=110057187002,FLG070997,20183,U,0,0,0,0
2573,GREEN COVE SPRINGS,29.99401,-81.67713,http://echo.epa.gov/detailed-facility-report?fid=110035486177,FLR04E103,20201, ,0,0,1,0
2574,JACKSONVILLE MERITA GARAGE,30.349721999999996,-81.649722,http://echo.epa.gov/detailed-facility-report?fid=110041939560,FLR05H008,20141,U,0,0,0,0
2575,ENERGY AIR SUBDIVISION,28.620682000000002,-81.45160600000001,http://echo.epa.gov/detailed-facility-report?fid=110022429503,FLR10AM47,20123,U,0,0,0,0
2576,ENERGY AIR SUBDIVISION,28.620682000000002,-81.45160600000001,http://echo.epa.gov/detailed-facility-report?fid=110022429503,FLR10AM47,20124,U,0,0,0,0
2577,POLLO TROPICAL AT ROSEMONT CEN,28.608390000000004,-81.42549,http://echo.epa.gov/detailed-facility-report?fid=110024383932,FLR10BG74,20141,U,0,0,0,0
2578,POLLO TROPICAL AT ROSEMONT CEN,28.608390000000004,-81.42549,http://echo.epa.gov/detailed-facility-report?fid=110024383932,FLR10BG74,20142,U,0,0,0,0
2579,ORH PARKING GARAGE EXPANSTON,28.52383,-81.38104,http://echo.epa.gov/detailed-facility-report?fid=110024389945,FLR10BZ97,20123,U,0,0,0,0
2580,ORH PARKING GARAGE EXPANSTON,28.52383,-81.38104,http://echo.epa.gov/detailed-facility-report?fid=110024389945,FLR10BZ97,20124,U,0,0,0,0
2581,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR10CH05,20123,U,0,0,0,0
2582,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR10CH05,20124,U,0,0,0,0
2583,TANGERINE ESTATES SUBDIVISION,28.761667,-81.626667,http://echo.epa.gov/detailed-facility-report?fid=110032764346,FLR10CX94,20123,U,0,0,0,0
2584,TANGERINE ESTATES SUBDIVISION,28.761667,-81.626667,http://echo.epa.gov/detailed-facility-report?fid=110032764346,FLR10CX94,20124,U,0,0,0,0
2585,A-1 BLOCK SANFORD FLORIDA,28.809743,-81.2889,http://echo.epa.gov/detailed-facility-report?fid=110032758120,FLR10DC66,20123,U,0,0,0,0
2586,A-1 BLOCK SANFORD FLORIDA,28.809743,-81.2889,http://echo.epa.gov/detailed-facility-report?fid=110032758120,FLR10DC66,20124,U,0,0,0,0
2587,THE GLENN AT MILLENIA BLVD,28.4725,-81.44194399999998,http://echo.epa.gov/detailed-facility-report?fid=110025343439,FLR10DM02,20123,U,0,0,0,0
2588,THE GLENN AT MILLENIA BLVD,28.4725,-81.44194399999998,http://echo.epa.gov/detailed-facility-report?fid=110025343439,FLR10DM02,20124,U,0,0,0,0
2589,RAMPART ROAD IMPROVEMENTS,30.19915,-81.76468,http://echo.epa.gov/detailed-facility-report?fid=110033173544,FLR10GD51,20132,U,0,0,0,0
2590,RAMPART ROAD IMPROVEMENTS,30.19915,-81.76468,http://echo.epa.gov/detailed-facility-report?fid=110033173544,FLR10GD51,20133,U,0,0,0,0
2591,RACETRAC #827 - ORANGE PARK,30.17775,-81.70148,http://echo.epa.gov/detailed-facility-report?fid=110037320299,FLR10HD98,20134,U,0,0,0,0
2592,RACETRAC #827 - ORANGE PARK,30.17775,-81.70148,http://echo.epa.gov/detailed-facility-report?fid=110037320299,FLR10HD98,20141,U,0,0,0,0
2593,DTL TRANSPORTATION INC,28.808493,-81.319859,http://echo.epa.gov/detailed-facility-report?fid=110005633136,FLR10IL60,20161,U,0,0,0,0
2594,DTL TRANSPORTATION INC,28.808493,-81.319859,http://echo.epa.gov/detailed-facility-report?fid=110005633136,FLR10IL60,20162,U,0,0,0,0
2595,PHELPS STREET 24  FORCEMAIN IM,30.335122,-81.65514399999998,http://echo.epa.gov/detailed-facility-report?fid=110040333519,FLR10IW48,20161,U,0,0,0,0
2596,PHELPS STREET 24  FORCEMAIN IM,30.335122,-81.65514399999998,http://echo.epa.gov/detailed-facility-report?fid=110040333519,FLR10IW48,20162,U,0,0,0,0
2597,EAGLE NEST PARK,28.523889,-81.438056,http://echo.epa.gov/detailed-facility-report?fid=110012325242,FLR10J848,20123,U,0,0,0,0
2598,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR10KJ50,20172,U,0,0,0,0
2599,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR10KJ50,20173,U,0,0,0,0
2600,HAWKS POINTE SUBDIVISION,30.247978999999997,-81.78566500000002,http://echo.epa.gov/detailed-facility-report?fid=110015620176,FLR10L368,20123,U,0,0,0,0
2601,US 17/ SR 15 E2Q81,29.7729,-81.6366,http://echo.epa.gov/detailed-facility-report?fid=110054138296,FLR10LX69,20181,U,0,0,0,0
2602,US 17/ SR 15 E2Q81,29.7729,-81.6366,http://echo.epa.gov/detailed-facility-report?fid=110054138296,FLR10LX69,20182,U,0,0,0,0
2603,CROWNPOINTE COMMERCE PARK WARE,28.462609999999998,-81.44003000000002,http://echo.epa.gov/detailed-facility-report?fid=110015612826,FLR10M099,20123,U,0,0,0,0
2604,HERLONG RECREATIONAL AIRPORT,30.283859999999997,-81.80818000000002,http://echo.epa.gov/detailed-facility-report?fid=110055032432,FLR10MH82,20182,U,0,0,0,0
2605,HERLONG RECREATIONAL AIRPORT,30.283859999999997,-81.80818000000002,http://echo.epa.gov/detailed-facility-report?fid=110055032432,FLR10MH82,20183,U,0,0,0,0
2606,SR 100 BIKE TRAIL,29.728139000000002,-81.918976,http://echo.epa.gov/detailed-facility-report?fid=110055092457,FLR10MJ52,20184,U,0,0,0,0
2607,GATE #1221,30.289153999999996,-81.631677,http://echo.epa.gov/detailed-facility-report?fid=110057187002,FLR10NL40,20201,U,0,0,0,0
2608,GATE #1221,30.289153999999996,-81.631677,http://echo.epa.gov/detailed-facility-report?fid=110057187002,FLR10NL40,20202,U,0,0,0,0
2609,LEXINGTON COURT,28.55091,-81.38361,http://echo.epa.gov/detailed-facility-report?fid=110058926300,FLR10NT73,20201,U,0,0,0,0
2610,LEXINGTON COURT,28.55091,-81.38361,http://echo.epa.gov/detailed-facility-report?fid=110058926300,FLR10NT73,20202,U,0,0,0,0
2611,HERLONG RECREATIONAL AIRPORT,30.283859999999997,-81.80818000000002,http://echo.epa.gov/detailed-facility-report?fid=110055032432,FLR10OT78,20202,U,0,0,0,0
2612,HERLONG RECREATIONAL AIRPORT,30.283859999999997,-81.80818000000002,http://echo.epa.gov/detailed-facility-report?fid=110055032432,FLR10PN67,20173,U,0,0,0,0
2613,HERLONG RECREATIONAL AIRPORT,30.283859999999997,-81.80818000000002,http://echo.epa.gov/detailed-facility-report?fid=110055032432,FLR10PN67,20174,U,0,0,0,0
2614,T-2704 SR 111 EDGEWOOD,30.3794,-81.6962,http://echo.epa.gov/detailed-facility-report?fid=110070266200,FLR10SB62,20193,U,0,0,0,0
2615,T-2704 SR 111 EDGEWOOD,30.3794,-81.6962,http://echo.epa.gov/detailed-facility-report?fid=110070266200,FLR10SB62,20194,U,0,0,0,0
2616,HERLONG RECREATIONAL AIRPORT,30.283859999999997,-81.80818000000002,http://echo.epa.gov/detailed-facility-report?fid=110055032432,FLR10SN41,20194,U,0,0,0,0
2617,HERLONG RECREATIONAL AIRPORT,30.283859999999997,-81.80818000000002,http://echo.epa.gov/detailed-facility-report?fid=110055032432,FLR10SN41,20201,U,0,0,0,0
2618,"HEATHROW COUNTRY ESTATE HOMES,",28.82583300000001,-81.531389,http://echo.epa.gov/detailed-facility-report?fid=110020173284,FLR10T782,20123,U,0,0,0,0
2619,"HEATHROW COUNTRY ESTATE HOMES,",28.82583300000001,-81.531389,http://echo.epa.gov/detailed-facility-report?fid=110020173284,FLR10T782,20124,U,0,0,0,0
2620,AUTO CARRIER EXPRESS INC,30.363542,-81.732489,http://echo.epa.gov/detailed-facility-report?fid=110032648883,FLRNEE580,20131, ,0,0,2,0
2621,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,19984,N,0,0,0,0
2622,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,19991,N,0,0,0,0
2623,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,19992,N,0,0,0,0
2624,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,19993,N,0,0,0,0
2625,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,19994,N,0,0,0,0
2626,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20001,N,0,0,0,0
2627,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20002,N,0,0,0,0
2628,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20003,N,0,0,0,0
2629,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20004,N,0,0,0,0
2630,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20011,N,0,0,0,0
2631,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20012,N,0,0,0,0
2632,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20013,N,0,0,0,0
2633,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20014,N,0,0,0,0
2634,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20021,N,0,0,0,0
2635,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20022,N,0,0,0,0
2636,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20023,N,0,0,0,0
2637,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20024,N,0,0,0,0
2638,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20031,N,0,0,0,0
2639,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20032,N,0,0,0,0
2640,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20033,N,0,0,0,0
2641,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20034,N,0,0,0,0
2642,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20041,N,0,0,0,0
2643,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20042,N,0,0,0,0
2644,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20043,N,0,0,0,0
2645,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20044,N,0,0,0,0
2646,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20051,N,0,0,0,0
2647,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20052,N,0,0,0,0
2648,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20053,N,0,0,0,0
2649,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20054,N,0,0,0,0
2650,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20061,N,0,0,0,0
2651,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20062,N,0,0,0,0
2652,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20063,N,0,0,0,0
2653,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20064,N,0,0,0,0
2654,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20071,N,0,0,0,0
2655,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20072,N,0,0,0,0
2656,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20073,N,0,0,0,0
2657,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20074,N,0,0,0,0
2658,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20081,N,0,0,0,0
2659,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20082,N,0,0,0,0
2660,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20083,N,0,0,0,0
2661,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20084,N,0,0,0,0
2662,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20091,N,0,0,0,0
2663,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20092,N,0,0,0,0
2664,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20093,N,0,0,0,0
2665,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20094,N,0,0,0,0
2666,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20101,N,0,0,0,0
2667,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20102,N,0,0,0,0
2668,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20103,N,0,0,0,0
2669,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20104,N,0,0,0,0
2670,SHORT STOP CONVENIENCE MART,29.68564000000001,-82.29032,http://echo.epa.gov/detailed-facility-report?fid=110006778987,FLU963123,20111,N,0,0,0,0
2671,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19961,N,0,0,0,0
2672,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19962,N,0,0,0,0
2673,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19963,N,0,0,0,0
2674,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19964,N,0,0,0,0
2675,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19972,E,0,0,0,0
2676,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19973,E,0,0,0,0
2677,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19974,N,0,0,0,0
2678,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19981,D,0,0,0,0
2679,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19982,N,0,0,0,0
2680,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19983,E,0,0,0,0
2681,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19984,N,0,0,0,0
2682,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19991,X,0,0,0,0
2683,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19992,X,0,0,0,0
2684,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,19993,R,0,0,0,0
2685,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20002,P,0,3,0,0
2686,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20003,P,0,1,0,0
2687,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20004,P,0,1,0,0
2688,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20011,P,0,1,0,0
2689,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20012,P,0,1,0,0
2690,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20013,P,0,1,0,0
2691,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20014,P,0,0,0,0
2692,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20021,P,0,0,0,0
2693,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20022,P,0,0,0,0
2694,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20023,P,0,0,0,0
2695,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20024,P,0,0,0,0
2696,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20031,P,0,0,0,0
2697,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20032,P,0,0,0,0
2698,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20033,P,0,0,0,0
2699,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20034,P,1,0,0,0
2700,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20054, ,1,0,0,0
2701,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20063,R,0,0,0,0
2702,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20081, ,3,0,0,0
2703,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20094,N,0,0,0,0
2704,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20101, ,1,0,0,0
2705,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20102, ,1,0,0,0
2706,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20111, ,1,0,0,0
2707,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20112, ,1,0,0,0
2708,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20113, ,2,0,0,0
2709,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20114,V,1,0,0,0
2710,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20121, ,1,0,0,0
2711,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20123,V,1,0,0,0
2712,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20124,V,1,0,0,0
2713,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20131,V,2,0,0,0
2714,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20132,V,1,0,0,0
2715,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20141,V,1,0,0,0
2716,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20144,C,0,0,0,0
2717,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20153,C,0,0,0,0
2718,SOUTHWEST DISTRICT WWTF,30.232756,-81.722497,http://echo.epa.gov/detailed-facility-report?fid=110000731165,FL0026468,20182,V,1,0,0,0
