,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,PGM_SYS_ID,ACTIVITY_ID,STATE_EPA_FLAG,ACTIVITY_TYPE_CODE,ACTIVITY_TYPE_DESC,COMP_MONITOR_TYPE_CODE,COMP_MONITOR_TYPE_DESC,ACTUAL_END_DATE,PROGRAM_CODES
1358,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286948,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-04-2007,CAASIP
1359,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286949,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-05-2008,CAASIP
1360,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286950,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-19-2012,CAASIP
1361,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286951,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-12-2014,CAASIP
1362,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286952,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-17-2002,CAASIP
1363,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286953,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-22-2003,CAASIP
1364,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286954,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-29-2004,CAASIP
1365,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286955,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-23-2005,CAASIP
1366,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286956,S,INS,Inspection/Evaluation,FOO,FCE On-Site,08-24-2006,CAASIP
1367,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286957,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-07-2007,CAASIP
1368,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286958,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-23-2008,CAASIP
1369,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286959,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-28-2010,CAASIP
1370,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3401286960,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-08-2014,CAASIP
1371,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3601351596,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-31-2018,CAASIP
1372,"TRANSFLO TERMINAL SERVICES, INC.",28.807665000000004,-81.293083,http://echo.epa.gov/detailed-facility-report?fid=110006834079,FL0000001211700379,3601357731,S,INS,Inspection/Evaluation,FOO,FCE On-Site,02-23-2018,CAASIP
1373,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290912,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-05-2001,CAASIP
1374,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290913,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-06-2002,CAASIP
1375,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290914,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-10-2004,CAASIP
1376,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290915,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-11-2005,CAASIP
1377,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290916,S,INS,Inspection/Evaluation,PCE,PCE On-Site,12-07-2005,CAASIP
1378,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290917,S,INS,Inspection/Evaluation,FOO,FCE On-Site,08-22-2002,CAASIP
1379,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290918,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-22-2003,CAASIP
1380,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290919,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-29-2004,CAASIP
1381,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290920,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-23-2005,CAASIP
1382,"A & L ART AND FRAMES, INC.",28.820117,-81.330055,http://echo.epa.gov/detailed-facility-report?fid=110002541214,FL0000001211700381,3401290921,S,INS,Inspection/Evaluation,FOO,FCE On-Site,12-07-2005,CAASIP
1383,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261168,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-21-1993,"CAANSPS, CAASIP"
1384,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261169,S,INS,Inspection/Evaluation,PCE,PCE On-Site,12-28-1993,"CAANSPS, CAASIP"
1385,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261170,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-08-1996,"CAANSPS, CAASIP"
1386,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261171,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-12-1997,"CAANSPS, CAASIP"
1387,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261172,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-16-1998,"CAANSPS, CAASIP"
1388,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261173,S,INS,Inspection/Evaluation,PCE,PCE On-Site,12-14-1998,"CAANSPS, CAASIP"
1389,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261174,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-23-2000,"CAANSPS, CAASIP"
1390,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261175,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-19-2001,"CAANSPS, CAASIP"
1391,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261176,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-23-2003,"CAANSPS, CAASIP"
1392,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261177,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-18-2006,"CAANSPS, CAASIP"
1393,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261178,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-19-2007,"CAANSPS, CAASIP"
1394,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261179,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-14-2008,"CAANSPS, CAASIP"
1395,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261180,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-24-2009,"CAANSPS, CAASIP"
1396,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261181,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-05-2010,"CAANSPS, CAASIP"
1397,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261182,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-26-2011,"CAANSPS, CAASIP"
1398,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261183,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-11-2011,"CAANSPS, CAASIP"
1399,WHITE CONSTRUCTION COMPANY,29.7032,-82.33442,http://echo.epa.gov/detailed-facility-report?fid=110007030827,FL0000001277700079,3401261185,S,INS,Inspection/Evaluation,FFO,FCE Off-Site,08-15-2002,"CAANSPS, CAASIP"
1400,VCNA PRESTIGE CONCRETE-GREEN COVE SPRINGS,29.961761,-81.673796,http://echo.epa.gov/detailed-facility-report?fid=110060261130,FL0000001277705095,3401294727,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-08-2009,CAASIP
1401,VCNA PRESTIGE CONCRETE-GREEN COVE SPRINGS,29.961761,-81.673796,http://echo.epa.gov/detailed-facility-report?fid=110060261130,FL0000001277705095,3401294728,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-24-2014,CAASIP
1402,TARMAC AMERICA LLC,30.33044000000001,-81.68549,http://echo.epa.gov/detailed-facility-report?fid=110039602365,FL0000001277705252,3401295167,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-06-2011,CAASIP
1403,TARMAC AMERICA LLC,30.33044000000001,-81.68549,http://echo.epa.gov/detailed-facility-report?fid=110039602365,FL0000001277705252,3401295168,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-11-2012,CAASIP
1404,TARMAC AMERICA LLC,30.33044000000001,-81.68549,http://echo.epa.gov/detailed-facility-report?fid=110039602365,FL0000001277705252,3401295169,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-05-2013,CAASIP
1405,GATORLAND TOYOTA,29.684070000000002,-82.31747,http://echo.epa.gov/detailed-facility-report?fid=110067242184,04000EPA6H12001518,3600714468,E,INS,Inspection/Evaluation,PFF,PCE Off-Site,11-24-2015,CAAMACT
1406,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275077,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-19-1996,CAASIP
1407,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275078,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-04-1997,CAASIP
1408,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275079,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-22-1998,CAASIP
1409,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275080,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-02-1999,CAASIP
1410,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275081,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-08-2000,CAASIP
1411,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275082,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-08-2002,CAASIP
1412,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275083,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-11-2003,"CAANSPS, CAASIP"
1413,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275084,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-30-2004,"CAANSPS, CAASIP"
1414,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275085,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-14-2005,"CAANSPS, CAASIP"
1415,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275086,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-18-2006,"CAANSPS, CAASIP"
1416,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275087,S,INS,Inspection/Evaluation,PCE,PCE On-Site,12-10-2007,"CAANSPS, CAASIP"
1417,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275088,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-14-2008,"CAANSPS, CAASIP"
1418,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275089,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-16-2009,"CAANSPS, CAASIP"
1419,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275090,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-13-2010,CAASIP
1420,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275091,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-19-2010,CAASIP
1421,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275092,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-16-2011,CAASIP
1422,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275093,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-02-2011,CAASIP
1423,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275096,S,INS,Inspection/Evaluation,FOO,FCE On-Site,07-26-2002,"CAANSPS, CAASIP"
1424,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275097,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-12-2007,"CAANSPS, CAASIP"
1425,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3401275098,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-14-2012,CAASIP
1426,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3600916619,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-13-2017,"CAANSPS, CAASIP"
1427,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FL0000001200100049,3600916624,S,INS,Inspection/Evaluation,FOO,FCE On-Site,01-19-2017,"CAANSPS, CAASIP"
1428,FOREST MEADOWS FUNERAL HOME INC,29.673959999999997,-82.33274,http://echo.epa.gov/detailed-facility-report?fid=110039632038,FL0000001200100057,3401299232,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-02-2009,CAASIP
1429,FOREST MEADOWS FUNERAL HOME INC,29.673959999999997,-82.33274,http://echo.epa.gov/detailed-facility-report?fid=110039632038,FL0000001200100057,3401299233,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-10-2009,CAASIP
1430,FOREST MEADOWS FUNERAL HOME INC,29.673959999999997,-82.33274,http://echo.epa.gov/detailed-facility-report?fid=110039632038,FL0000001200100057,3401299234,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-24-2011,CAASIP
1431,FOREST MEADOWS FUNERAL HOME INC,29.673959999999997,-82.33274,http://echo.epa.gov/detailed-facility-report?fid=110039632038,FL0000001200100057,3401299235,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-03-2011,CAASIP
1432,FOREST MEADOWS FUNERAL HOME INC,29.673959999999997,-82.33274,http://echo.epa.gov/detailed-facility-report?fid=110039632038,FL0000001200100057,3401299236,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-11-2013,CAASIP
1433,WILLIAMS-COLONIAL CEMETARY,29.654909999999997,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110039632074,FL0000001200100070,3401299255,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-02-2010,CAASIP
1434,WILLIAMS-COLONIAL CEMETARY,29.654909999999997,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110039632074,FL0000001200100070,3401299256,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-08-2011,CAASIP
1435,WILLIAMS-COLONIAL CEMETARY,29.654909999999997,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110039632074,FL0000001200100070,3401299257,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-06-2012,CAASIP
1436,WILLIAMS-COLONIAL CEMETARY,29.654909999999997,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110039632074,FL0000001200100070,3401299258,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-23-2012,CAASIP
1437,WILLIAMS-COLONIAL CEMETARY,29.654909999999997,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110039632074,FL0000001200100070,3401299259,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-10-2013,CAASIP
1438,RIP CLEANERS,29.65452,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110001739799,FL0000001200100093,3401254680,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-26-2002,CAATVP
1439,RIP CLEANERS,29.65452,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110001739799,FL0000001200100093,3401254681,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-16-2003,CAATVP
1440,RIP CLEANERS,29.65452,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110001739799,FL0000001200100093,3401254682,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-09-2004,CAATVP
1441,RIP CLEANERS,29.65452,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110001739799,FL0000001200100093,3401254683,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-20-2005,CAATVP
1442,RIP CLEANERS,29.65452,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110001739799,FL0000001200100093,3401254684,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-23-2006,CAATVP
1443,RIP CLEANERS,29.65452,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110001739799,FL0000001200100093,3401254685,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-19-2007,CAATVP
1444,RIP CLEANERS,29.65452,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110001739799,FL0000001200100093,3401254686,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-18-2008,CAATVP
1445,RIP CLEANERS,29.65452,-82.32502,http://echo.epa.gov/detailed-facility-report?fid=110001739799,FL0000001200100093,3401254687,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-26-2012,CAATVP
1446,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278522,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-29-2002,CAATVP
1447,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278523,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-29-2003,CAATVP
1448,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278524,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-22-2004,CAATVP
1449,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278525,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-03-2005,CAATVP
1450,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278526,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-31-2006,CAATVP
1451,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278527,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-16-2007,CAATVP
1452,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278528,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-11-2008,CAATVP
1453,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278529,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-21-2009,CAATVP
1454,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278530,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-10-2011,CAATVP
1455,QUALITY CLEANERS V OF GAINESVILLE INC,29.673956,-82.324229,http://echo.epa.gov/detailed-facility-report?fid=110001739922,FL0000001200100104,3401278531,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-14-2012,CAATVP
1456,FLORIDA CONCRETE RECYCLING INC,29.643811,-82.328048,http://echo.epa.gov/detailed-facility-report?fid=110037080379,FL0000001200100128,3401299423,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-11-2010,CAASIP
1457,FLORIDA CONCRETE RECYCLING INC,29.643811,-82.328048,http://echo.epa.gov/detailed-facility-report?fid=110037080379,FL0000001200100128,3401299424,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-11-2010,CAASIP
1458,FLORIDA CONCRETE RECYCLING INC,29.643811,-82.328048,http://echo.epa.gov/detailed-facility-report?fid=110037080379,FL0000001200100128,3401299425,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-10-2010,CAASIP
1459,FLORIDA CONCRETE RECYCLING INC,29.643811,-82.328048,http://echo.epa.gov/detailed-facility-report?fid=110037080379,FL0000001200100128,3401299426,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-28-2011,CAASIP
1460,FLORIDA CONCRETE RECYCLING INC,29.643811,-82.328048,http://echo.epa.gov/detailed-facility-report?fid=110037080379,FL0000001200100128,3401299427,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-22-2011,CAASIP
1461,FLORIDA CONCRETE RECYCLING INC,29.643811,-82.328048,http://echo.epa.gov/detailed-facility-report?fid=110037080379,FL0000001200100128,3401299428,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-30-2013,"CAANSPS, CAASIP"
1462,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261805,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-24-1992,CAASIP
1463,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261806,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-26-1993,CAASIP
1464,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261807,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-18-1994,CAASIP
1465,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261808,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-26-1995,CAASIP
1466,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261809,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-06-1996,CAASIP
1467,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261810,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-29-1997,"CAANSPS, CAASIP"
1468,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261811,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-26-1998,"CAANSPS, CAASIP"
1469,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261812,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-04-1998,"CAANSPS, CAASIP"
1470,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261813,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-10-1999,"CAANSPS, CAASIP"
1471,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261814,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-13-2001,"CAANSPS, CAASIP"
1472,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261815,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-02-2002,"CAANESH, CAANSPS, CAASIP"
1473,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,FL0000001203100125,3401261816,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-13-2003,"CAANESH, CAANSPS, CAASIP"
