REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_FIPS_CODE,FAC_EPA_REGION,FAC_INDIAN_CNTRY_FLG,FAC_FEDERAL_FLG,FAC_US_MEX_BORDER_FLG,FAC_CHESAPEAKE_BAY_FLG,FAC_NAA_FLAG,FAC_LAT,FAC_LONG,FAC_MAP_ICON,FAC_COLLECTION_METHOD,FAC_REFERENCE_POINT,FAC_ACCURACY_METERS,FAC_DERIVED_TRIBES,FAC_DERIVED_HUC,FAC_DERIVED_WBD,FAC_DERIVED_STCTY_FIPS,FAC_DERIVED_ZIP,FAC_DERIVED_CD113,FAC_DERIVED_CB2010,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_MAJOR_FLAG,FAC_ACTIVE_FLAG,FAC_MYRTK_UNIVERSE,FAC_INSPECTION_COUNT,FAC_DATE_LAST_INSPECTION,FAC_DAYS_LAST_INSPECTION,FAC_INFORMAL_COUNT,FAC_DATE_LAST_INFORMAL_ACTION,FAC_FORMAL_ACTION_COUNT,FAC_DATE_LAST_FORMAL_ACTION,FAC_TOTAL_PENALTIES,FAC_PENALTY_COUNT,FAC_DATE_LAST_PENALTY,FAC_LAST_PENALTY_AMT,FAC_QTRS_WITH_NC,FAC_PROGRAMS_WITH_SNC,FAC_COMPLIANCE_STATUS,FAC_SNC_FLG,FAC_3YR_COMPLIANCE_HISTORY,AIR_FLAG,NPDES_FLAG,SDWIS_FLAG,RCRA_FLAG,TRI_FLAG,GHG_FLAG,AIR_IDS,CAA_PERMIT_TYPES,CAA_NAICS,CAA_SICS,CAA_EVALUATION_COUNT,CAA_DAYS_LAST_EVALUATION,CAA_INFORMAL_COUNT,CAA_FORMAL_ACTION_COUNT,CAA_DATE_LAST_FORMAL_ACTION,CAA_PENALTIES,CAA_LAST_PENALTY_DATE,CAA_LAST_PENALTY_AMT,CAA_QTRS_WITH_NC,CAA_COMPLIANCE_STATUS,CAA_HPV_FLAG,CAA_3YR_COMPL_QTRS_HISTORY,NPDES_IDS,CWA_PERMIT_TYPES,CWA_COMPLIANCE_TRACKING,CWA_NAICS,CWA_SICS,CWA_INSPECTION_COUNT,CWA_DAYS_LAST_INSPECTION,CWA_INFORMAL_COUNT,CWA_FORMAL_ACTION_COUNT,CWA_DATE_LAST_FORMAL_ACTION,CWA_PENALTIES,CWA_LAST_PENALTY_DATE,CWA_LAST_PENALTY_AMT,CWA_QTRS_WITH_NC,CWA_COMPLIANCE_STATUS,CWA_SNC_FLAG,CWA_13QTRS_COMPL_HISTORY,CWA_13QTRS_EFFLNT_EXCEEDANCES,CWA_3_YR_QNCR_CODES,RCRA_IDS,RCRA_PERMIT_TYPES,RCRA_NAICS,RCRA_INSPECTION_COUNT,RCRA_DAYS_LAST_EVALUATION,RCRA_INFORMAL_COUNT,RCRA_FORMAL_ACTION_COUNT,RCRA_DATE_LAST_FORMAL_ACTION,RCRA_PENALTIES,RCRA_LAST_PENALTY_DATE,RCRA_LAST_PENALTY_AMT,RCRA_QTRS_WITH_NC,RCRA_COMPLIANCE_STATUS,RCRA_SNC_FLAG,RCRA_3YR_COMPL_QTRS_HISTORY,SDWA_IDS,SDWA_SYSTEM_TYPES,SDWA_INFORMAL_COUNT,SDWA_FORMAL_ACTION_COUNT,SDWA_COMPLIANCE_STATUS,SDWA_SNC_FLAG,TRI_IDS,TRI_RELEASES_TRANSFERS,TRI_ON_SITE_RELEASES,TRI_OFF_SITE_TRANSFERS,TRI_REPORTER_IN_PAST,FEC_CASE_IDS,FEC_NUMBER_OF_CASES,FEC_LAST_CASE_DATE,FEC_TOTAL_PENALTIES,GHG_IDS,GHG_CO2_RELEASES,DFR_URL,FAC_SIC_CODES,FAC_NAICS_CODES,FAC_DATE_LAST_INSPECTION_EPA,FAC_DATE_LAST_INSPECTION_STATE,FAC_DATE_LAST_FORMAL_ACT_EPA,FAC_DATE_LAST_FORMAL_ACT_ST,FAC_DATE_LAST_INFORMAL_ACT_EPA,FAC_DATE_LAST_INFORMAL_ACT_ST,FAC_FEDERAL_AGENCY,TRI_REPORTER,FAC_IMP_WATER_FLG,EJSCREEN_FLAG_US
110032963568,BJS WHOLESALE CLUB #0133,4270 W STATE ROAD 46,SANFORD,FL,32771.0,SEMINOLE,12117,4.0,N,,,,,28.81173,-81.32554,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080101,30801011303,12117,32771,5,121170206002066,45.316,1719.23,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000142356,VSQG,444190,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110032963568,,444190,,,,,,,,,,Y
110005616342,SUN STATE MARINE INC,PIER 3 REYNOLDS IND PK,GREEN COVE SPRINGS,FL,32043.0,CLAY,12019,4.0,N,,,,,29.984874,-81.655423,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,POINT WHERE WATER OR OTHER SUBSTANCE COULD BE DRAWN FROM ENVIRONMENT FOR DELIVERY TO A FACILITY OR DISTRIBUTION SYSTEM (SUBSTANCE DESTINATION COULD RANGE FROM A SINGLE RESIDENCE TO A LARGE FACILITY),5,,3080103,30801031204,12019,32043,5,120190315002005,32.006,420.97,,,NNN,0,07/07/1992,10218.0,0,,0,12/28/1992,0,,12/28/1992,23500.0,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD984238626,Other,,,10217.0,,,12/28/1992,,12/28/1992,23500.0,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110005616342,,,,07/07/1992,,12/28/1992,,,,,,N
110042097708,CLAY COUNTY - ROAD DEPARTMENT,UNKNOWN,GREEN COVE SPRINGS,FL,32043.0,CLAY,12019,4.0,N,,,,,29.992917,-81.68633299999998,CWA-IA-MN-N.png,,,17481,,3080103,30801031204,12019,32043,5,120190314003019,25.318,550.54,,,NNN,0,,,0,,0,,0,,,,0.0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLG914034,Minor,Off,811111,7538,,,,,,,,,0.0,Terminated Permit,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110042097708,7538,811111,,,,,,,,,,Y
110005638042,BELLSOUTH GSVLFLMA 33447,400 SW 2ND AVE,GAINESVILLE,FL,32601.0,ALACHUA,12001,4.0,N,,,,,29.650938,-82.32875,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,POINT WHERE SUBSTANCE IS MONITORED,5,,3080102,30801021105,12001,32601,5,120010005001063,45.562,2703.02,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000023853,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110005638042,,,,,,,,,,,,Y
110035725935,SOUTHERN COMMERCE BANK,5650 BRECKENRIDGE CIR STE 110,ORLANDO,FL,32818.0,ORANGE,12095,4.0,N,,,,,28.612574,-81.47420600000002,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080101,30801011402,12095,32818,5,120950123051002,72.59,3177.27,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLT010069326,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110035725935,,,,,,,,,,,,Y
110045536130,SWS ENVIRONMENTAL SERVICES,4267 NORTH EDGEWOOD DRIVE,JACKSONVILLE,FL,32254.0,DUVAL,12031,4.0,N,,,,,30.37096,-81.73334,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080103,30801031502,12031,32254,5,120310117001000,88.29700000000003,1563.82,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLT110083003,Other,56291 562112 562998,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110045536130,,562112 56291 562998,,,,,,,,,,Y
110039604238,GREENBRIER OF CENTRAL FLORIDA,3703 W KELLY PARK RD,APOPKA,FL,32712.0,ORANGE,12095,4.0,N,,,,,28.75653,-81.57356,CAA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080101,30801011405,12095,32712,5,120950179022012,30.864,413.26,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,Y,N,N,N,N,N,FL0000001209500149,Minor Emissions,115210,0752,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110039604238,0752,115210,,,,,,,,,,N
110037318284,RIVERVIEW MEDICAL CENTER-CLINI,2040 RIVERVIEW ST,JACKSONVILLE,FL,32208.0,DUVAL,12031,4.0,N,,,,,30.39775,-81.68403,CWA-IA-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031502,12031,32208,5,120310110003034,85.698,2675.27,,,NNN,0,,,0,,0,,0,,,,0.0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10GT98,Minor,Off,,,,,,,,,,,0.0,Terminated Permit,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110037318284,,,,,,,,,,,Y,Y
110002529121,ORANGE BUICK COMPANY,3883 W COLONIAL DR,ORLANDO,FL,32808.0,ORANGE,12095,4.0,N,,,,,28.553983,-81.425793,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,5,,3080101,30801011403,12095,32808,5,120950187002038,77.73,3402.56,,Y,NNN,0,02/12/2002,6711.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD032619819,SQG,,,6710.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002529121,,,,02/12/2002,,,,,,,,Y
110005606433,JACKSONVILLE BOX & WOODWORK CO,5011 BUFFALO AVE,JACKSONVILLE,FL,32206.0,DUVAL,12031,4.0,N,,,,,30.36927,-81.63898,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031503,12031,32206,5,120310002001022,75.528,3004.07,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD984209841,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110005606433,,,,,,,,,,,,Y
110002539058,MITCHELLS CLEANERS,218 S ORANGE BLOSSOM TRL,ORLANDO,FL,32805.0,ORANGE,12095,4.0,N,,,,,28.539648,-81.397621,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,5,,3090101,30901010301,12095,32805,5,120950183002019,55.937,3541.44,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD099701724,Other,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002539058,,,,,,,,,,,,Y
110070097963,COWFORD CHOPHOUSE,101 E BAY ST,JACKSONVILLE,FL,32202.0,,12031,4.0,N,,,,,30.32592,-81.65656,CWA-IC-MN-3.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031405,12031,32202,5,120310172001204,66.706,3457.19,,Y,NNN,1,09/27/2017,1005.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR20BL65 FLR20CR42,Minor,On,,,1.0,1004.0,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070097963,,,,09/27/2017,,,,,,,Y,Y
110033637848,CROWN PRODUCTS COMPANY INC,3545 NEW KINGS RD,JACKSONVILLE,FL,32209.0,DUVAL,12031,4.0,N,,,,,30.35967,-81.71289,CWA-IC-MN-5.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031502,12031,32209,5,120310028013003,90.329,2270.69,,Y,NNN,1,08/21/2015,1773.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLRNEE626,Minor,On,,3444,1.0,1772.0,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110033637848,3444,,,08/21/2015,,,,,,,,Y
110054829913,JIFFY LUBE #1814,1441 DUNN AVE,JACKSONVILLE,FL,32218.0,DUVAL,12031,4.0,N,,,,,30.42981,-81.67036,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031601,12031,32218,5,120310104023000,73.559,1638.39,,,NNN,0,07/02/2012,2918.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000193904,Other,811111,,2917.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110054829913,,811111,,07/02/2012,,,,,,,,Y
110006385401,LIL CHAMP FOOD STORES INC #1170,1300 IDLEWILD AVE,GREEN COVE SPRINGS,FL,32043.0,CLAY,12019,4.0,N,,,,,29.988158,-81.69143000000003,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,POINT WHERE SUBSTANCE IS MONITORED,5,,3080103,30801031204,12019,32043,5,120190314003060,25.452,488.25,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD984199513,VSQG,44711,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110006385401,,44711,,,,,,,,,,Y
110002525606,WASTE MGT OF ORLANDO,3419 VINELAND RD,ORLANDO,FL,32811.0,ORANGE,12095,4.0,N,,,,,28.50761,-81.426,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3090101,30901010301,12095,32811,5,120950146061067,78.962,4814.31,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD004054300,Other,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002525606,,,,,,,,,,,,Y
110017218349,ALL CERTIFIED TRANSMISSIONS,30 PECAN ST,JACKSONVILLE,FL,32211.0,DUVAL,12031,4.0,N,,,,,30.314462,-81.575845,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,5,,3080103,30801031503,12031,32211,5,120310155012018,43.543,3064.98,,,NNN,0,02/03/2004,5990.0,0,,0,01/13/2005,0,,01/13/2005,7000.0,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000105288,Other,,,5989.0,,,01/13/2005,,01/13/2005,7000.0,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110017218349,,,,02/03/2004,,01/13/2005,,,,,,Y
110000872333,INDUSTRIAL WATER SERVICES INC,1640 TALLEYRAND AVENUE,JACKSONVILLE,FL,32206.0,DUVAL,12031,4.0,N,,,,,30.343664,-81.628976,MULT-IC-MN-2.png,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,5,,3080103,30801031503,12031,32206,5,120310174002015,62.705,3310.24,,Y,NNN,2,05/07/2019,418.0,0,,0,,0,,,,3.0,0,No Violation Identified,N,_______VVV__,N,Y,N,Y,N,N,,,,,,,,,,,,,,,N,,FLRNEF146,Minor,On,562212,4953,,2083.0,,,,,,,0.0,No Violation Identified,N,_____________,,,FLD981928484,VSQG,,2.0,2812.0,,,,,,,3.0,No Violation Identified,N,_______VVV__,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110000872333,4953,562212,10/15/2012,05/07/2019,,,,,,,Y,Y
110064133129,COM-PAC FILTRATION INC,2014 BEAVER ST W,JACKSONVILLE,FL,32234.0,DUVAL,12031,4.0,N,,,,,30.333606,-81.69404300000002,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080103,30801031405,12031,32209,5,120310027012042,67.774,3392.13,,Y,NNN,0,06/18/2014,2202.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000034579,VSQG,325991,,2201.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110064133129,,325991,,06/18/2014,,,,,,,,Y
110010051308,ARGOS READY MIX- PALMETTO CBP,724 PALMETTO STREET,JACKSONVILLE,FL,32202.0,DUVAL,12031,4.0,N,,,,,30.33001,-81.64546999999997,CWA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031405,12031,32202,5,120310174001055,65.25399999999999,3215.87,,Y,NNN,0,11/15/2012,2782.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLG110267,Minor,On,327320,3273,,2781.0,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110010051308,3273,327320,,11/15/2012,,,,,,,Y,Y
110035593523,COMMERCIAL ROOF DECKS OF JACKSONVILLE,5905 MACY AVE,JACKSONVILLE,FL,32211.0,DUVAL,12031,4.0,N,,,,,30.33588,-81.59838,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031503,12031,32211,5,120310154002017,51.13,3335.22,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLT070078407,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110035593523,,,,,,,,,,,,Y
110044877470,FISHER PLANTATION LOTS,3601 SCHOPKE RD,APOPKA,FL,32712.0,ORANGE,12095,4.0,N,,,,,28.706667,-81.548611,CWA-IA-MN-N.png,,,17481,,3080102,30801020303,12095,32712,5,120950178021041,45.275,1178.89,,,NNN,0,09/13/2012,2845.0,0,,0,,0,,,,0.0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10LB37,Minor,Off,,,,2844.0,,,,,,,0.0,Terminated Permit,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110044877470,,,,09/13/2012,,,,,,,,Y
110020068790,ASA AT THE GAINESVILLE REGIONA,2880 NE 39TH AVE STE D,GAINESVILLE,FL,32609.0,ALACHUA,12001,4.0,N,,,,,29.683947,-82.28707,CWA-IA-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080102,30801021104,12001,32609,5,120010019022046,63.547,913.72,,,NNN,0,,,0,,0,,0,,,,0.0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10NK02,Minor,Off,481111,4512,,,,,,,,,0.0,Terminated Permit,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110020068790,4512,481111,,,,,,,,,,Y
110035621459,MARINE NATIONAL BANK,2637 W BEAVER ST,JACKSONVILLE,FL,32254.0,DUVAL,12031,4.0,N,,,,,30.330981,-81.709862,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080103,30801031405,12031,32254,5,120310027022034,63.542,2719.29,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLTMP9102776,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110035621459,,,,,,,,,,,,Y
110043734304,COALITION FOR THE HOMELESS MEN'S SERVICE CENTER,639 W CENTRAL BLVD,ORLANDO,FL,32801.0,ORANGE,12095,4.0,N,,,,,28.54202,-81.38807,CWA-IA-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3090101,30901010101,12095,32801,5,120950189003010,47.333,3453.36,,,NNN,0,,,0,,0,,0,,,,0.0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10KJ49,Minor,Off,,,,,,,,,,,0.0,Terminated Permit,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110043734304,,,,,,,,,,,,Y
110002538068,NORMANDY FARMERS MARKET,5354 NORMANDY BLVD,JACKSONVILLE,FL,32205.0,DUVAL,12031,4.0,N,,,,,30.30876,-81.739269,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,ENTRANCE POINT OF A FACILITY OR STATION,10,,3080103,30801031403,12031,32205,5,120310122001003,43.846,2543.93,,,NNN,0,11/24/2009,3869.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD093601367,Other,44523,,3868.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002538068,,44523,,11/24/2009,,,,,,,,N
110043541986,US EPA,345 COURTLAND ST NE,ATLANTA,FL,30308.0,LEON,13121,4.0,N,,,,Y,33.76512,-84.3841,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3130001,31300011204,13121,30308,5,131210019002013,54.358,5514.77,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLTMP8801575,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110043541986,,,,,,,,,,,,Y
110070602590,AVIAN POINT - SPINE RD,2995 PERERSON RD,APOPKA,FL,32703.0,,12095,4.0,N,,,,,28.675211,-81.55627,CWA-IC-MN-N.png,,,17481,,3080102,30801020303,12095,32703,5,120950179011080,56.20399999999999,952.7,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10SW38,Minor,On,,,,,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070602590,,,,,,,,,,,,Y
110035568141,ORANGE COUNTY SOLID WASTE,7423 SOUTHLAND BLVD,ORLANDO,FL,32809.0,ORANGE,12095,4.0,N,,,,,28.45606,-81.40228,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3090101,30901010301,12095,32809,5,120950169021051,76.406,2664.49,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLT040074189,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110035568141,,,,,,,,,,,,Y
110005619214,GERALD & CHARLIES AUTO MACHINE LLC,604 W 6TH ST,SANFORD,FL,32771.0,SEMINOLE,12117,4.0,N,,,,,28.807643,-81.273812,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,5,,3080101,30801011303,12117,32771,5,121170205001026,58.133,2281.52,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD984244665,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110005619214,,,,,,,,,,,,Y
110045488441,FORMER AMWAY ARENA DEMOLITION,630 WEST AMELIA ST,ORLANDO,FL,32801.0,ORANGE,12095,4.0,N,,,,,28.54958,-81.38774000000002,CWA-IA-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080101,30801011102,12095,32801,5,120950189004007,43.81100000000001,3169.34,,,NNN,0,,,0,,0,,0,,,,0.0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10LI92,Minor,Off,,,,,,,,,,,0.0,Terminated Permit,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110045488441,,,,,,,,,,,,Y
